4.196430000000000327e+00,-2.225140079999999898e+02,1.661390014999999948e+03
3.854379999999999917e+00,-2.227369999999999948e+02,1.661439941000000090e+03
3.500599999999999934e+00,-2.229720000000000084e+02,1.661489990000000034e+03
3.134869999999999823e+00,-2.232220000000000084e+02,1.661550048999999944e+03
2.761750000000000149e+00,-2.234830019999999990e+02,1.661599975999999970e+03
2.388799999999999812e+00,-2.237500000000000000e+02,1.661650024000000030e+03
2.023499999999999854e+00,-2.240140079999999898e+02,1.661689941000000090e+03
1.670520000000000005e+00,-2.242649989999999889e+02,1.661729980000000069e+03
1.330819999999999892e+00,-2.244969940000000008e+02,1.661760009999999966e+03
1.002939999999999943e+00,-2.247070009999999911e+02,1.661780029000000013e+03
6.852669999999999595e-01,-2.248930049999999881e+02,1.661790038999999979e+03
3.777300000000000102e-01,-2.250570069999999987e+02,1.661800048999999944e+03
8.164100000000000523e-02,-2.251979980000000126e+02,1.661810058999999910e+03
-2.020349999999999924e-01,-2.253179930000000013e+02,1.661810058999999910e+03
-4.749689999999999745e-01,-2.254159999999999968e+02,1.661810058999999910e+03
-7.430970000000000075e-01,-2.254940029999999922e+02,1.661800048999999944e+03
-1.016780000000000017e+00,-2.255489959999999883e+02,1.661790038999999979e+03
-1.309260000000000090e+00,-2.255829929999999877e+02,1.661790038999999979e+03
-1.633990000000000054e+00,-2.255939940000000092e+02,1.661780029000000013e+03
-2.001489999999999991e+00,-2.255850069999999903e+02,1.661780029000000013e+03
-2.417129999999999779e+00,-2.255579989999999952e+02,1.661790038999999979e+03
-2.880290000000000017e+00,-2.255180049999999881e+02,1.661810058999999910e+03
-3.384990000000000165e+00,-2.254750060000000076e+02,1.661829956000000038e+03
-3.921450000000000102e+00,-2.254409939999999892e+02,1.661859985000000052e+03
-4.477439999999999642e+00,-2.254279940000000124e+02,1.661880004999999983e+03
-5.039290000000000269e+00,-2.254470059999999876e+02,1.661910033999999996e+03
-5.592590000000000394e+00,-2.255050050000000113e+02,1.661949951000000056e+03
-6.123409999999999798e+00,-2.256049959999999999e+02,1.661979980000000069e+03
-6.620169999999999888e+00,-2.257420040000000085e+02,1.662020019999999931e+03
-7.076030000000000264e+00,-2.259120029999999986e+02,1.662069946000000073e+03
-7.490599999999999703e+00,-2.261049959999999999e+02,1.662109985000000052e+03
-7.870149999999999757e+00,-2.263119959999999935e+02,1.662160033999999996e+03
-8.226089999999999236e+00,-2.265260010000000079e+02,1.662209961000000021e+03
-8.572269999999999612e+00,-2.267389980000000094e+02,1.662250000000000000e+03
-8.922050000000000480e+00,-2.269439999999999884e+02,1.662290038999999979e+03
-9.286049999999999471e+00,-2.271360019999999906e+02,1.662329956000000038e+03
-9.670870000000000744e+00,-2.273099980000000073e+02,1.662369995000000017e+03
-1.007869999999999955e+01,-2.274629970000000014e+02,1.662410033999999996e+03
-1.050750000000000028e+01,-2.275899960000000135e+02,1.662439941000000090e+03
-1.095209999999999972e+01,-2.276889950000000056e+02,1.662459961000000021e+03
-1.140549999999999997e+01,-2.277599950000000035e+02,1.662479980000000069e+03
-1.186040000000000028e+01,-2.278040009999999995e+02,1.662489990000000034e+03
-1.231070000000000064e+01,-2.278240049999999997e+02,1.662500000000000000e+03
-1.275309999999999988e+01,-2.278249969999999962e+02,1.662510009999999966e+03
-1.318699999999999939e+01,-2.278119959999999935e+02,1.662520019999999931e+03
-1.361480000000000068e+01,-2.277920070000000123e+02,1.662540038999999979e+03
-1.404049999999999976e+01,-2.277680049999999881e+02,1.662560058999999910e+03
-1.446899999999999942e+01,-2.277460020000000043e+02,1.662579956000000038e+03
-1.490530000000000044e+01,-2.277279969999999878e+02,1.662619995000000017e+03
-1.535389999999999944e+01,-2.277169949999999972e+02,1.662660033999999996e+03
-1.581750000000000078e+01,-2.277140049999999860e+02,1.662709961000000021e+03
-1.629439899999999852e+01,-2.277189940000000092e+02,1.662780029000000013e+03
-1.677749999999999986e+01,-2.277350010000000111e+02,1.662849975999999970e+03
-1.725369999999999848e+01,-2.277619929999999897e+02,1.662939941000000090e+03
-1.770669900000000041e+01,-2.277989959999999883e+02,1.663040038999999979e+03
-1.812109900000000096e+01,-2.278459929999999929e+02,1.663150024000000030e+03
-1.848660100000000028e+01,-2.278999939999999924e+02,1.663260009999999966e+03
-1.880059999999999931e+01,-2.279609989999999868e+02,1.663359985000000052e+03
