1.116269999999999918e+01,-1.979010010000000079e+02,1.729109985000000052e+03
1.067869999999999919e+01,-1.978760069999999871e+02,1.730030029000000013e+03
1.016840000000000011e+01,-1.978670040000000085e+02,1.730979980000000069e+03
9.630710000000000548e+00,-1.978769990000000121e+02,1.731969970999999987e+03
9.062359999999999971e+00,-1.979049990000000037e+02,1.732989990000000034e+03
8.455579999999999430e+00,-1.979490049999999997e+02,1.734010009999999966e+03
7.800089999999999968e+00,-1.980039979999999957e+02,1.735050048999999944e+03
7.089400000000000368e+00,-1.980650019999999927e+02,1.736109985000000052e+03
6.328359999999999985e+00,-1.981289979999999957e+02,1.737180053999999927e+03
5.536929999999999907e+00,-1.981909939999999892e+02,1.738229980000000069e+03
4.746850000000000236e+00,-1.982510069999999871e+02,1.739239990000000034e+03
3.992529999999999912e+00,-1.983060000000000116e+02,1.740189941000000090e+03
3.300920000000000076e+00,-1.983569950000000119e+02,1.741040038999999979e+03
2.685000000000000053e+00,-1.984029999999999916e+02,1.741790038999999979e+03
2.143019999999999925e+00,-1.984450070000000039e+02,1.742469970999999987e+03
1.662590000000000012e+00,-1.984830019999999990e+02,1.743079956000000038e+03
1.227260000000000018e+00,-1.985180049999999881e+02,1.743660033999999996e+03
8.221540000000000514e-01,-1.985509950000000003e+02,1.744209961000000021e+03
4.370459999999999900e-01,-1.985800020000000075e+02,1.744750000000000000e+03
6.598700000000000399e-02,-1.986069950000000119e+02,1.745280029000000013e+03
-2.949439999999999840e-01,-1.986309970000000078e+02,1.745810058999999910e+03
-6.499019999999999797e-01,-1.986540070000000071e+02,1.746329956000000038e+03
-1.004019999999999913e+00,-1.986759950000000003e+02,1.746849975999999970e+03
-1.362460000000000004e+00,-1.986970059999999876e+02,1.747380004999999983e+03
-1.728790000000000049e+00,-1.987180020000000127e+02,1.747930053999999927e+03
-2.103730000000000100e+00,-1.987380070000000103e+02,1.748500000000000000e+03
-2.485090000000000021e+00,-1.987590030000000070e+02,1.749079956000000038e+03
-2.868660000000000210e+00,-1.987810059999999908e+02,1.749670043999999962e+03
-3.249569999999999848e+00,-1.988070069999999987e+02,1.750260009999999966e+03
-3.623419999999999863e+00,-1.988379970000000014e+02,1.750849975999999970e+03
-3.987000000000000099e+00,-1.988739930000000129e+02,1.751430053999999927e+03
-4.338510000000000311e+00,-1.989159999999999968e+02,1.752000000000000000e+03
-4.677590000000000359e+00,-1.989629970000000014e+02,1.752550048999999944e+03
-5.005150000000000432e+00,-1.990160060000000044e+02,1.753099975999999970e+03
-5.323030000000000150e+00,-1.990720059999999876e+02,1.753650024000000030e+03
-5.633289999999999687e+00,-1.991300050000000113e+02,1.754199951000000056e+03
-5.937750000000000306e+00,-1.991869959999999935e+02,1.754750000000000000e+03
-6.237759999999999749e+00,-1.992420040000000085e+02,1.755300048999999944e+03
-6.534279999999999866e+00,-1.992909999999999968e+02,1.755859985000000052e+03
-6.827969999999999651e+00,-1.993340000000000032e+02,1.756420043999999962e+03
-7.118900000000000006e+00,-1.993710020000000043e+02,1.756979980000000069e+03
-7.406170000000000364e+00,-1.994010010000000079e+02,1.757550048999999944e+03
-7.687599999999999767e+00,-1.994230039999999917e+02,1.758130004999999983e+03
-7.959979999999999833e+00,-1.994389950000000056e+02,1.758699951000000056e+03
-8.220019999999999882e+00,-1.994459990000000005e+02,1.759260009999999966e+03
-8.465469999999999828e+00,-1.994450070000000039e+02,1.759810058999999910e+03
-8.696020000000000749e+00,-1.994369959999999935e+02,1.760339966000000004e+03
-8.913420000000000343e+00,-1.994219970000000046e+02,1.760869995000000017e+03
-9.120620000000000616e+00,-1.993999939999999924e+02,1.761390014999999948e+03
-9.320380000000000109e+00,-1.993719940000000008e+02,1.761910033999999996e+03
-9.514099999999999113e+00,-1.993410030000000006e+02,1.762430053999999927e+03
-9.701439999999999841e+00,-1.993070069999999987e+02,1.762949951000000056e+03
-9.881019999999999470e+00,-1.992740019999999959e+02,1.763459961000000021e+03
-1.005170000000000030e+01,-1.992400049999999965e+02,1.763979980000000069e+03
-1.021390000000000065e+01,-1.992059940000000040e+02,1.764489990000000034e+03
-1.036950000000000038e+01,-1.991699979999999925e+02,1.765010009999999966e+03
-1.052190000000000047e+01,-1.991280059999999992e+02,1.765540038999999979e+03
-1.067350000000000065e+01,-1.990789949999999919e+02,1.766089966000000004e+03
-1.082510000000000083e+01,-1.990220030000000122e+02,1.766640014999999948e+03
-1.097509999999999941e+01,-1.989590000000000032e+02,1.767209961000000021e+03
-1.112030000000000030e+01,-1.988930049999999881e+02,1.767770019999999931e+03
-1.125760000000000005e+01,-1.988249969999999962e+02,1.768310058999999910e+03
-1.138540000000000063e+01,-1.987559970000000078e+02,1.768849975999999970e+03
-1.150440000000000040e+01,-1.986869959999999935e+02,1.769380004999999983e+03
-1.161669999999999980e+01,-1.986139980000000094e+02,1.769939941000000090e+03
-1.172509999999999941e+01,-1.985359950000000140e+02,1.770540038999999979e+03
-1.183239999999999981e+01,-1.984510040000000117e+02,1.771199951000000056e+03
-1.194059999999999988e+01,-1.983560029999999870e+02,1.771930053999999927e+03
-1.205129999999999946e+01,-1.982500000000000000e+02,1.772729980000000069e+03
-1.216489999999999938e+01,-1.981360019999999906e+02,1.773579956000000038e+03
-1.228049999999999997e+01,-1.980160060000000044e+02,1.774459961000000021e+03
